Id,SalePrice
1595,123594.56848412711
1596,221850.18986819836
1597,183137.12582158833
1598,187071.77706868146
1599,195276.69538449874
1600,199339.86224184258
1601,24613.16827836202
1602,121953.68563707924
1603,93737.27508352898
1604,273953.1873572535
1605,245268.380813666
1606,168958.7391011703
1607,223128.63620365414
1608,215165.9542297759
1609,197515.15470602858
1610,141528.17974347243
1611,148548.81363356166
1612,216488.53672523508
1613,169301.2395071084
1614,117177.2867819382
1615,86859.16346972533
1616,86859.16346972533
1617,98686.88123924899
1618,119769.63797068689
1619,131495.4513507787
1620,194834.25652911174
1621,143476.70357431239
1622,131736.68096967792
1623,249340.36392964
1624,206987.41358826403
1625,121410.11438835351
1626,174385.27335346217
1627,176430.72572540634
1628,263329.26265428844
1629,173016.08211055124
1630,344105.5058762823
1631,213137.23908152588
1632,244358.9976327975
1633,163039.6284530998
1634,181701.07609143827
1635,168963.07806616303
1636,167540.80439691473
1637,177023.2078471902
1638,212420.75283994502
1639,189644.00252152985
1640,255429.26804832777
1641,186667.36887302744
1642,221903.89574768936
1643,237008.3500577471
1644,231036.3918873606
1645,177032.91630204173
1646,146667.15102643563
1647,165916.98263426143
1648,145254.19827032182
1649,127054.89258969281
1650,107119.40301638286
1651,115885.77174810221
1652,116952.97263650621
1653,116987.43695465515
1654,157983.28653422254
1655,152808.6824651411
1656,155373.84802851846
1657,159076.55023473626
1658,159409.27777613665
1659,137519.89668578352
1660,145858.46242685348
1661,372438.3782012379
1662,348815.5931529839
1663,354043.79479139176
1664,419045.57567256596
1665,327788.08019006817
1666,300890.22263864765
1667,325137.08728247904
1668,330540.85236482095
1669,286504.67654247826
1670,333523.7349078143
1671,243352.23409861707
1672,370382.81342352997
1673,265409.5649378476
1674,254886.6939295258
1675,193785.71355542578
1676,192642.91805664392
1677,207883.60366680595
1678,407504.7574461716
1679,330797.65571778396
1680,332634.1803115541
1681,292293.4176542512
1682,288102.4348490148
1683,209631.90186214633
1684,188282.70182326628
1685,177963.40656349435
1686,192873.49288205404
1687,174577.23995875492
1688,203094.96710192764
1689,200149.89094427976
1690,191183.5510353145
1691,180181.98251548043
1692,273429.1514669317
1693,174342.39033357025
1694,166266.83272330524
1695,163135.3962629688
1696,256382.3869608686
1697,163142.67004128656
1698,302749.67526377
1699,286194.2737578113
1700,233225.54454483464
1701,257252.82962579897
1702,266488.40125668456
1703,256019.58600530098
1704,263365.57328172936
1705,256505.30782836012
1706,390287.3560370218
1707,246362.71800041117
1708,215662.7834248498
1709,264985.98104044446
1710,231350.82462745445
1711,268874.1381584553
1712,264099.85823009524
1713,243086.16402595816
1714,225430.3671157944
1715,206280.46737517533
1716,207309.52447635776
1717,197823.73649884397
1718,162397.21669251542
1719,212671.49827869236
1720,245188.74780044414
1721,196839.4322551405
1722,145573.982363246
1723,157410.02122793568
1724,227837.8367770253
1725,229383.51806113744
1726,189201.7142065416
1727,184959.13959316374
1728,190161.40610022258
1729,151982.7761871827
1730,161777.88461476026
1731,121584.01192354584
1732,118964.86389367265
1733,108085.13578256126
1734,110880.14330878103
1735,129374.98592992885
1736,108263.71516803335
1737,278028.5048598539
1738,212160.3943239888
1739,303759.85287801526
1740,229366.27697462964
1741,196726.00608480113
1742,177701.11835103555
1743,186488.63342011822
1744,264932.1396654293
1745,239467.61724976578
1746,233461.2138231768
1747,216010.7340671047
1748,233261.28548524374
1749,148183.0340669168
1750,153609.82477759934
1751,238668.61765162708
1752,106523.14147811067
1753,176538.04192183225
1754,210828.37257368144
1755,159608.98306651227
1756,99909.78045143372
1757,103795.8431558157
1758,143094.9211865327
1759,159795.37832820934
1760,171530.9004020327
1761,152777.8953529825
1762,171594.72522411495
1763,183559.45680813104
1764,110509.72228461479
1765,206099.292447639
1766,168983.59820791002
1767,200069.73230442705
1768,130199.98554156105
1769,177879.70248169792
1770,138954.31181779405
1771,131520.49870444596
1772,156175.59838583466
1773,118116.02505260216
1774,187764.3359312153
1775,131042.82412001763
1776,115891.66481857376
1777,97880.6295309815
1778,136971.5187774268
1779,105122.51014255226
1780,172333.5671912235
1781,126662.06404921328
1782,72401.6808943542
1783,140911.0806181978
1784,81372.94885840257
1785,116413.05765639429
1786,178788.20291241907
1787,174247.89404128923
1788,45921.496021704515
1789,103213.46306901047
1790,51049.058107346966
1791,237317.1072064044
1792,165302.85990282206
1793,166301.31953912097
1794,155189.63109449344
1795,136697.10340225764
1796,115519.28421724666
1797,141758.52449844882
1798,118338.25002456646
1799,86817.3453772846
1800,113248.02004755916
1801,119448.04990200103
1802,166759.87253677688
1803,176213.78200062216
1804,139300.01365579056
1805,133681.71712706238
1806,149892.90885709308
1807,155254.23614281695
1808,121139.85114402624
1809,102821.20490116123
1810,133654.72872620937
1811,124961.6926180589
1812,103985.74113522656
1813,124973.2501494755
1814,79598.6535181435
1815,18133.17029224604
1816,80836.80941888584
1817,118700.69258262627
1818,160166.3091218082
1819,137328.17430967125
1820,52727.95640510676
1821,158796.24921491637
1822,164922.38212143353
1823,25144.943274642515
1824,147940.99369436572
1825,118862.97047268048
1826,94752.30477954236
1827,111987.53659595452
1828,125754.26385709275
1829,145660.60253013633
1830,154400.98182064402
1831,167543.58893628936
1832,142959.5577801553
1833,150102.56159507215
1834,141987.53502079236
1835,159123.51827581995
1836,160727.51875473448
1837,74371.78864310813
1838,127857.59202167811
1839,85011.46401612525
1840,118520.4588595834
1841,126768.6201266263
1842,85122.70462049828
1843,133272.1549414448
1844,134774.8301596103
1845,137441.5157989079
1846,149187.6551428398
1847,174048.96863251078
1848,20321.3746079618
1849,103993.58181678953
1850,121147.99899420424
1851,155562.12575594438
1852,119318.6718498895
1853,135039.3660142076
1854,181615.7275539908
1855,171088.99463995313
1856,218389.41796590295
1857,143000.78732422655
1858,169712.75398092487
1859,127958.90122452537
1860,173299.8244682617
1861,126641.47081289819
1862,288397.9363750621
1863,288397.9363750621
1864,288397.9363750621
1865,336821.9328718548
1866,326684.0057672509
1867,244968.59138783024
1868,293722.93737224955
1869,206031.4049691284
1870,224039.55536351234
1871,274551.6190384747
1872,174116.64376717596
1873,221908.8097767437
1874,135364.0332426608
1875,201543.94339125653
1876,185649.63255926024
1877,214292.18526215715
1878,219269.50228908635
1879,118777.32821057121
1880,126189.27851186469
1881,247936.86214361654
1882,254796.26802270196
1883,208624.76377937358
1884,220726.92482856274
1885,229731.76306454113
1886,289930.2424767659
1887,208431.93449761294
1888,253171.22609309878
1889,170328.3023234338
1890,120810.72884545969
1891,155035.30476975167
1892,92144.33568531988
1893,132159.36622858918
1894,154062.20123409433
1895,151757.99883647065
1896,113885.46263348247
1897,112374.98995069064
1898,115056.05899776076
1899,152626.62066803456
1900,132576.97597247025
1901,139317.18433671485
1902,139968.30050142627
1903,208312.0001061209
1904,124664.74467206435
1905,176228.44147657335
1906,151535.8299427682
1907,197172.2223392188
1908,132655.33142767107
1909,156116.3280559921
1910,144899.6718822192
1911,184210.0673871926
1912,272919.6686568207
1913,169574.56113890873
1914,50026.78493078999
1915,293066.7864889619
1916,41787.936014899315
1917,252803.14082238034
1918,132413.7947973205
1919,163942.1384223126
1920,186112.7033389463
1921,358573.62040762405
1922,320742.338412498
1923,210887.74989433718
1924,211266.65396363952
1925,226508.85968213642
1926,350417.3750286127
1927,131505.73090948476
1928,156855.78414825423
1929,105652.85708412573
1930,139502.33812049468
1931,133735.15085202327
1932,141421.4961912171
1933,168949.86163536197
1934,175806.8138784438
1935,158014.17935186235
1936,176167.0207842165
1937,174352.4444605244
1938,175460.02301745422
1939,283447.93286122475
1940,206389.43113799617
1941,177622.06369771974
1942,182004.8969095725
1943,208652.53529307444
1944,303041.4816385588
1945,334530.98716153804
1946,178775.20966678314
1947,314458.64376004576
1948,171057.55138204148
1949,228698.38337980292
1950,182310.12439877124
1951,256456.5231614337
1952,232883.63696437376
1953,161074.61388931196
1954,203969.8728498337
1955,136037.88371930568
1956,300617.25766412535
1957,175018.49740160024
1958,274039.301775508
1959,160969.4146781722
1960,102065.69369800651
1961,120654.05730160358
1962,116952.97263650621
1963,118537.0267370706
1964,115743.8270801946
1965,154764.8311350096
1966,153847.38475333428
1967,284208.75403702457
1968,353658.26046382997
1969,342795.3448063757
1970,366413.244490755
1971,402995.0988907215
1972,332577.617554041
1973,272031.38343056303
1974,304217.7747654019
1975,412122.8778776143
1976,248396.15700967383
1977,330771.8315484731
1978,344742.2783338729
1979,309946.889866352
1980,207558.2111505885
1981,335718.1454316033
1982,220746.63185689072
1983,220746.63185689072
1984,199719.0429222772
1985,220727.84217715525
1986,228501.26192424173
1987,194255.53009130756
1988,180192.80157123358
1989,204961.9781003756
1990,220474.75147946228
1991,207883.60366680595
1992,210367.70164402484
1993,184010.83079966984
1994,233623.4358790947
1995,188719.2119014253
1996,254637.64136672518
1997,317406.32937025826
1998,286564.9373078781
1999,264915.5607049424
2000,281443.85806560726
2001,246831.19146996914
2002,263957.5986129353
2003,250292.5151111072
2004,248211.77431563032
2005,259163.00581822978
2006,224582.72348567733
2007,255249.61857635694
2008,195366.2308919559
2009,194278.09053051798
2010,204197.19674738462
2011,164660.4845816659
2012,190758.66163955562
2013,182114.20839874353
2014,188284.03277838242
2015,198977.60952576995
2016,193960.83915264253
2017,202648.7670815017
2018,116539.57138495214
2019,126802.4324056072
2020,110981.79138203524
2021,105207.57566563539
2022,172971.2747512965
2023,155662.3308991839
2024,244351.7922338144
2025,322535.51054783625
2026,196605.96099173735
2027,159512.73312151397
2028,188373.6718600114
2029,166913.38927031995
2030,254034.11427789315
2031,267100.1719058349
2032,277642.16836997046
2033,247050.45681502463
2034,182393.21368126426
2035,200202.35833713124
2036,214983.524106815
2037,216334.66758891463
2038,314430.65455082105
2039,212925.85869858714
2040,308194.74693414534
2041,244051.49323018728
2042,206698.53983035614
2043,170751.41867115366
2044,206808.17666273753
2045,209368.43716980715
2046,172060.52746832967
2047,143852.8324318277
2048,135219.39823274067
2049,183265.94516949443
2050,185570.99322367317
2051,86575.19160750108
2052,133952.1729274455
2053,143209.21000855055
2054,63619.22249772999
2055,182031.6284217749
2056,139719.64086118026
2057,115605.0933661427
2058,206713.8888984041
2059,129510.32089659208
2060,161068.54001011484
2061,180030.79428016755
2062,125385.12232733579
2063,103870.91765419487
2064,137370.6295443583
2065,113234.34623885909
2066,174807.11148557608
2067,129310.74764600405
2068,185033.0900973386
2069,63978.867407297745
2070,100557.19348161336
2071,80697.76317493137
2072,163938.84473982465
2073,126163.29431020739
2074,186710.65262932793
2075,146246.85047616358
2076,110767.38717673157
2077,144692.58642925773
2078,119425.54443370241
2079,133439.20022117472
2080,122522.95571664779
2081,134071.13266840827
2082,165789.4615506371
2083,149344.58640498016
2084,98680.20983837979
2085,126969.49597368947
2086,139602.16681468193
2087,139879.00987999333
2088,119493.06851628862
2089,77763.82247032684
2090,152599.68474506232
2091,101115.11256920817
2092,130513.19381341267
2093,166916.17182492441
2094,140859.21564269235
2095,146814.42150459398
2096,75437.33630190947
2097,93464.25039892644
2098,153946.4822108577
2099,18564.71919770632
2100,93773.61511985838
2101,132044.36828037648
2102,142238.44607983442
2103,88693.08341316853
2104,173736.3174651235
2105,126485.41040039994
2106,85431.01261390612
2107,214835.8985867064
2108,122653.9726300244
2109,115383.6273312874
2110,123407.37090789535
2111,170062.4938579334
2112,135842.42580316393
2113,128912.84844072355
2114,118729.44269135935
2115,171809.0438143834
2116,115936.6706855132
2117,151270.8578100082
2118,119436.34859855691
2119,113212.50643215927
2120,110241.70359590193
2121,87519.52377806754
2122,86755.47328678107
2123,77474.91214896036
2124,184879.3418520089
2125,155388.7280273378
2126,171111.9632079975
2127,169631.76668674737
2128,138429.13842357195
2129,107755.35094733641
2130,145414.16864975158
2131,179234.11147900973
2132,115304.64621050503
2133,133374.42795968353
2134,111393.41684342985
2135,89401.2308263572
2136,77579.91117483261
2137,126224.59908635476
2138,137213.78281573803
2139,153062.2915858337
2140,136309.6516777024
2141,134611.14592264878
2142,125466.08552251279
2143,145359.21863514397
2144,122239.49518297914
2145,131948.8525551053
2146,149317.12183358354
2147,161136.497973434
2148,143190.69044394614
2149,141103.67938940533
2150,196740.5896241869
2151,124546.89555309653
2152,163230.0909183742
2153,167114.10085575763
2154,99532.22136204931
2155,143658.5585793134
2156,261058.95952029523
2157,224676.59269981858
2158,227832.55127419357
2159,218565.7625903685
2160,182935.5348478264
2161,256266.56020681185
2162,338998.92601202027
2163,330962.2804123369
2164,236357.7999919074
2165,173473.95887795946
2166,141304.44392232294
2167,206168.28050340174
2168,193940.59648264456
2169,201242.818609668
2170,217808.47986256683
2171,141882.08008042737
2172,141319.33292064868
2173,157794.8014269243
2174,246141.67753816635
2175,271778.9167771063
2176,294673.2910596046
2177,252113.62647186033
2178,223105.2000258628
2179,156653.83592114347
2180,229146.9744120913
2181,213471.39125715176
2182,237622.56151320902
2183,210906.4392334975
2184,126430.29385724096
2185,120633.66082360424
2186,156974.96177337313
2187,155750.41751635488
2188,161218.0892609675
2189,266952.9020592125
2190,59869.45714203926
2191,61612.0629832001
2192,70381.05522800816
2193,104468.60369978397
2194,88150.72093489581
2195,92229.84255601888
2196,126135.93944744887
2197,120895.00775811088
2198,149954.1991363766
2199,163583.1566546823
2200,122592.0400534297
2201,132114.92554637266
2202,170912.3106121877
2203,151099.3447738358
2204,164640.92459299654
2205,121238.1451582552
2206,131326.05601852166
2207,194255.944886339
2208,214631.55526323052
2209,189193.98150088935
2210,132897.4548311735
2211,117030.19029989585
2212,127636.98262089198
2213,96377.49542178829
2214,166600.41927860322
2215,97957.61753982185
2216,162747.6161171319
2217,54973.59969554067
2218,73067.6528256377
2219,75357.959017204
2220,72379.4573140553
2221,294107.91712402226
2222,259924.0342872293
2223,287129.28839025646
2224,219771.6263941064
2225,142237.61705481017
2226,175616.24927330922
2227,205161.8426830729
2228,276623.41877293494
2229,231491.30184420556
2230,140333.64023931057
2231,211019.87652335735
2232,185722.63878380784
2233,178527.55575237525
2234,255011.9764346641
2235,246765.6962633849
2236,258233.10201431788
2237,316332.1918922497
2238,204411.1291137125
2239,137132.66092049127
2240,190393.0614384113
2241,143570.59054707302
2242,134574.4762317238
2243,126928.98906819514
2244,101041.43290301651
2245,91545.43007766696
2246,140397.48431216404
2247,112106.70806182588
2248,111665.79706550902
2249,127446.92056003025
2250,127029.81605593319
2251,122121.09101374717
2252,186008.8185050216
2253,145997.3949796726
2254,162391.54693693228
2255,182346.70788422722
2256,187987.33877810184
2257,205957.13443800772
2258,179440.6224216351
2259,173016.60639773696
2260,155249.38634886395
2261,187759.32430181777
2262,217509.6261782331
2263,305789.44134032883
2264,394869.331261643
2265,174376.7091768536
2266,287005.2303113193
2267,341336.8375390218
2268,355742.2747098613
2269,165614.81351590477
2270,185469.38139374251
2271,219235.70039136673
2272,203543.65542979643
2273,164395.1843291718
2274,170980.1452700735
2275,175213.32135190006
2276,186038.14603331228
2277,185062.79470950898
2278,159883.36692572245
2279,131533.37794155948
2280,95339.2108224945
2281,190422.47730339086
2282,190592.22329029808
2283,123962.73828817923
2284,144057.99938606954
2285,147818.28292933258
2286,119689.6322352328
2287,330675.3968932484
2288,292472.9246839319
2289,301868.44419768883
2290,387927.42706587317
2291,313812.6122419706
2292,366038.6140280399
2293,400740.0055521653
2294,360917.4305914693
2295,397568.89198423945
2296,276821.8025824863
2297,304891.60899381235
2298,332665.545394165
2299,330344.40097692877
2300,312916.1988847587
2301,270219.10640989343
2302,242671.93255473353
2303,253097.12037789126
2304,256787.49832012606
2305,202116.53484718417
2306,202116.53484718417
2307,193788.1226389597
2308,240854.88065669234
2309,301942.06685237825
2310,218942.83191130834
2311,209631.90186214633
2312,176605.81473161245
2313,181384.4826977114
2314,183150.4421212832
2315,179465.11598250826
2316,193312.66688328364
2317,185183.2859704009
2318,180966.25827476138
2319,189618.0889272824
2320,198290.5690603987
2321,241155.71436259346
2322,197523.53560191402
2323,176744.07952072937
2324,174342.39033357025
2325,222678.1466827781
2326,174926.15899189134
2327,218454.79116694944
2328,220736.0565190278
2329,180899.48453756783
2330,179428.86103800312
2331,307844.0132419581
2332,365254.5185134603
2333,292880.2743381193
2334,254510.2007876367
2335,279775.8944443081
2336,291428.10097501206
2337,211755.49584685895
2338,249613.04693432926
2339,235376.43079123003
2340,366523.95312355284
2341,213170.07805693307
2342,235451.26162933078
2343,224133.3953174335
2344,233426.6403636734
2345,256383.38083508378
2346,221871.95079201946
2347,207753.77058386157
2348,230780.34320782422
2349,166779.5833596327
2350,278121.76258900337
2351,261285.1218170722
2352,256833.65971261865
2353,254217.7862604519
2354,150271.36275870836
2355,178659.84212502284
2356,168573.4774011807
2357,219780.74215152155
2358,196494.8831975886
2359,141069.2285816726
2360,116250.133661102
2361,137018.36676658178
2362,257107.75129262122
2363,133862.51935874508
2364,166408.8405776142
2365,222314.2957684854
2366,202227.50415461857
2367,236919.31172991317
2368,236422.30869597616
2369,238344.05296044805
2370,164361.86045451424
2371,181031.12877371185
2372,206624.40108637232
2373,276836.83618793474
2374,309473.5995806321
2375,235110.61137494195
2376,274043.21877467004
2377,311331.55350432766
2378,146587.19601625972
2379,213319.8093384123
2380,144509.96020795216
2381,166665.02979068115
2382,199968.90109602432
2383,217005.48978429116
2384,230536.3959327065
2385,139223.98339512863
2386,135429.84447034507
2387,139543.9266362775
2388,95105.05464571502
2389,129888.7122520587
2390,131237.13428211014
2391,128940.29626076148
2392,107054.2415681364
2393,159763.90251021282
2394,133166.64932833426
2395,195178.10426719298
2396,156781.45346252527
2397,208446.4478489647
2398,115056.92449492836
2399,73355.16862373627
2400,41844.918031938025
2401,108231.71678874313
2402,124089.73541723122
2403,179301.89464104592
2404,127990.86591270666
2405,159952.75006298482
2406,140398.0344836206
2407,123106.01083978412
2408,143962.07301591005
2409,129426.31440873287
2410,190155.6398457303
2411,107758.08604325021
2412,148386.28372276205
2413,132968.9564390395
2414,139405.6165436918
2415,162568.4505817621
2416,126558.59424540313
2417,128481.73696120702
2418,125553.44790868153
2419,142353.86979153458
2420,108857.16455920206
2421,140313.28028794695
2422,107911.0367245705
2423,101862.08043231833
2424,171916.7629037952
2425,242064.73776567832
2426,119037.82582064203
2427,121730.1826330182
2428,169412.89956949052
2429,106207.58407017145
2430,128889.72922469754
2431,122458.8781783277
2432,137335.86342501407
2433,130647.73696282746
2434,137677.8291800287
2435,150098.6897724682
2436,84777.75324330614
2437,105096.76594168288
2438,110136.06493476215
2439,117593.15906187022
2440,137450.69833011745
2441,107571.6760852729
2442,104795.37758283496
2443,112215.12131144521
2444,125357.04210643074
2445,74954.23761489314
2446,121140.24633039808
2447,200232.5699272583
2448,144273.3732532734
2449,105507.08571372455
2450,151379.57233424098
2451,134873.88267561857
2452,196848.3543526261
2453,72382.13173064131
2454,97659.70156133543
2455,107494.57515325407
2456,130793.04263406195
2457,112436.91000761138
2458,116868.92033467036
2459,99032.18891502976
2460,146127.69410387744
2461,114581.66987328873
2462,134281.36815578368
2463,124803.06264681024
2464,187903.93425666742
2465,143309.20731430012
2466,121512.0346690089
2467,162476.30476357212
2468,82003.6847613963
2469,103546.93069573834
2470,189335.112813189
2471,207592.9238375161
2472,194009.35848991715
2473,110023.2916029615
2474,115196.46421221565
2475,217357.31855829293
2476,117949.30042720377
2477,115730.72570396721
2478,170867.7735272232
2479,112836.84447032443
2480,130932.08082956489
2481,121897.77070942531
2482,122736.78519084133
2483,109953.7009240806
2484,124191.2861921768
2485,120374.08068268315
2486,153240.67795437708
2487,187903.90672547882
2488,157190.89661130076
2489,169250.32664201572
2490,139226.2207872027
2491,98102.34645359832
2492,177303.31152668217
2493,135641.91178384476
2494,154736.447625219
2495,97588.13215693706
2496,226984.55230002714
2497,167752.65811894895
2498,105452.5342774308
2499,88274.47876809111
2500,125633.67768837354
2501,139828.09405277687
2502,146537.1816527633
2503,117934.23730112138
2504,197371.82848852954
2505,216653.5302343499
2506,259331.48924042672
2507,302442.1992038473
2508,259331.48924042672
2509,234759.37499117787
2510,236985.9219241977
2511,200306.65544097283
2512,216224.70920620515
2513,213650.75917805874
2514,237938.46413279983
2515,149396.19147306622
2516,161181.3134950497
2517,134008.1421830473
2518,140989.79156952433
2519,221023.1064150012
2520,199817.71142826296
2521,205588.67021783115
2522,217132.28495709502
2523,120797.57058059654
2524,122742.1199463674
2525,126772.74857711275
2526,143439.21852060847
2527,116537.56255708801
2528,120445.95442292577
2529,136174.9393285876
2530,115867.54733301976
2531,233894.2290407395
2532,226442.02745536424
2533,209323.83358507833
2534,233397.906441114
2535,282761.1448470916
2536,225399.0816044893
2537,224604.54226424653
2538,194701.5722306996
2539,193833.26483023484
2540,190988.62564712059
2541,193305.8539915656
2542,168161.61063756293
2543,116284.83710607981
2544,121461.8041032542
2545,128525.88001506691
2546,156199.52764681334
2547,148610.970537556
2548,166470.42934039817
2549,150703.78322662978
2550,641542.4637298478
2551,161456.30997496334
2552,132224.7100914847
2553,68267.91781359643
2554,105795.21875082137
2555,104505.23537632184
2556,81391.53827416454
2557,97757.73292571842
2558,174576.45433531865
2559,135752.52695519658
2560,121227.86410291087
2561,128313.75650959302
2562,123592.46600040459
2563,137681.99953483153
2564,174331.28052157842
2565,103567.23686368344
2566,140840.8181796971
2567,117478.91672725447
2568,188392.0578005218
2569,174650.82354035918
2570,133675.9364380441
2571,190642.7568749692
2572,180449.71740227842
2573,210918.9408040847
2574,268614.6499402175
2575,144691.0646622577
2576,127957.47369303758
2577,160551.8950937516
2578,80926.21988757118
2579,29136.230301262985
2580,137783.00669637427
2581,127118.56385067667
2582,123154.0833003593
2583,242663.74201021405
2584,164603.19714285454
2585,191287.09622594278
2586,221224.67140262714
2587,197806.08448557052
2588,142683.36368268201
2589,146712.6162891317
2590,211819.3527132269
2591,208544.81866580783
2592,235171.64122194928
2593,238443.77409409988
2594,185556.92656919503
2595,241849.19591146032
2596,276128.1977687362
2597,223992.7362282153
2598,247819.28488957262
2599,349960.9216926377
2600,150209.64134349025
2601,188074.6314856524
2602,97887.87400769103
2603,92000.15534790776
2604,86859.16346972533
2605,100873.40864027644
2606,143292.1044888258
2607,164428.33925139986
2608,193606.7793878869
2609,146261.73389205453
2610,93161.15414734685
2611,154260.3995794638
2612,151162.60196396356
2613,111665.79706550902
2614,118354.70621738797
2615,146185.10643016183
2616,137173.2261849553
2617,202594.5096741616
2618,188199.81101419183
2619,220454.8141386505
2620,166069.7615092924
2621,171971.206356222
2622,179943.83655243777
2623,248673.6213867979
2624,274842.04016178596
2625,311694.0313975396
2626,156868.80578027142
2627,185442.9577547641
2628,339719.5792381485
2629,409272.72737010795
2630,321902.42728273827
2631,392323.72401194775
2632,338938.3072295949
2633,294405.0356696568
2634,343992.410331481
2635,156342.04972063703
2636,194301.95266284575
2637,201268.9930668335
2638,245884.45690058017
2639,179292.59066500707
2640,143936.00577636578
2641,108264.8668719248
2642,200746.4324122313
2643,132033.83491866261
2644,150117.78682142543
2645,119066.16297036287
2646,114333.22362340722
2647,123416.10643792237
2648,140986.39331149939
2649,143328.08589961546
2650,146561.33499185732
2651,155311.46298526644
2652,353692.4805094826
2653,255275.55382171142
2654,283177.081040726
2655,343731.1177501249
2656,277442.579949761
2657,329572.4121999653
2658,294534.15746614046
2659,302962.49934309087
2660,319832.4803699766
2661,333467.53601092496
2662,329235.7921822266
2663,261072.48885426644
2664,300565.9977185099
2665,305569.9168752614
2666,310512.62214178767
2667,175529.52901348707
2668,192293.66786648426
2669,190162.9969916785
2670,270391.17113918264
2671,192293.66786648426
2672,202776.949597241
2673,212486.51591196255
2674,215471.49251004786
2675,187115.8387953909
2676,200641.16974315024
2677,193496.56113552718
2678,245507.46039909404
2679,251862.34874643854
2680,267849.31805062125
2681,356438.91103639116
2682,296222.4186279325
2683,390103.48464452627
2684,283691.7163928928
2685,298365.78080036625
2686,250226.06634919418
2687,291889.42980343435
2688,233663.84150127598
2689,215756.51177553346
2690,356175.364988082
2691,198984.15437945302
2692,161549.22603575207
2693,213768.64926133322
2694,160825.27268736032
2695,207795.2160908141
2696,198788.99721190252
2697,193980.75604691208
2698,188511.31019433614
2699,190711.95743462208
2700,173842.75680871424
2701,157420.36221698075
2702,127704.88741551
2703,147603.64351338503
2704,145907.82624006976
2705,117583.72774070884
2706,111562.35377789146
2707,117627.85965418018
2708,121021.85932755886
2709,99445.74437144533
2710,113605.13148725305
2711,277608.2632713063
2712,334776.98909193836
2713,199422.88400813288
2714,173185.25509811362
2715,178419.71675737764
2716,163035.5733168903
2717,190561.3331169572
2718,238051.48828217018
2719,137552.52427012607
2720,173595.65280988946
2721,133570.52379641426
2722,167177.13291880817
2723,156874.3004079252
2724,110341.6788614331
2725,122856.5736830017
2726,136865.90276055972
2727,176093.19259161467
2728,167576.1939104997
2729,140224.5793500861
2730,137280.7436868521
2731,101045.35667243539
2732,109831.24306649066
2733,163360.88636684665
